text,kmeans_3_direct,kmeans_5_direct,kmeans_7_direct,hdbscan_10_direct,hdbscan_15_direct,hdbscan_20_direct,kmeans_3_pca,kmeans_3_umap,kmeans_5_pca,kmeans_5_umap,kmeans_7_pca,kmeans_7_umap,hdbscan_10_pca,hdbscan_10_umap,hdbscan_15_pca,hdbscan_15_umap,hdbscan_20_pca,hdbscan_20_umap
Bearbeitungsfehler Kaltlauf Kernschale Verschleiß Teil Verdacht Legierungsdrift,0,0,0,-1,-1,-1,0,0,0,1,0,0,63,91,36,70,24,52
Qualitätsabweichung Sandbindermangel Kaltlauf Porosität Chargenanalyse C Si,1,1,5,-1,-1,4,1,0,1,0,5,6,2,-1,1,35,1,28
Legierungsabweichung Mg HandlingSchaden vs Soll Sandausbruch Kernreparatur läuft,0,3,3,46,33,-1,0,0,4,1,4,5,34,68,-1,54,-1,35
Spektralanalyse zeigt TiMangel Charge Nacharbeit gemäß,1,1,1,-1,-1,5,1,1,1,3,1,3,22,4,11,4,2,3
Maßabweichung Sandbindermangel Kernschale Verschleißmm vs HandlingSchaden±Kernschale Verschleißmm,0,3,3,51,37,23,0,0,4,1,4,5,49,107,-1,80,-1,60
Spektralanalyse zeigt TiMangel Charge konform,1,1,1,14,10,5,1,1,1,3,1,3,16,4,9,4,2,3
Formdruckabweichung Lunker vs Sandbindermangel Form Verdacht Legierungsdrift,0,3,3,41,30,18,0,0,4,1,4,5,-1,93,-1,71,-1,54
Oberflächenrauheit Lunker außerhalb Spezifikation Verdacht Legierungsdrift Gießparameter optimiert,0,4,4,-1,21,13,0,1,2,3,2,3,-1,37,-1,15,-1,12
Schmelzofen Schmelzofen TempAbweichung °C,2,2,6,7,0,0,2,2,3,4,3,4,20,9,8,9,7,9
Schmelzofen Holding Furnace TempAbweichung °C Normabweichung Nacharbeit gemäß,2,2,2,-1,1,1,2,0,3,0,3,6,17,32,6,26,5,20
Formdruckabweichung Sandausbruch vs Lunker Form Verdacht Legierungsdrift,0,3,3,41,30,18,0,0,4,1,4,5,54,93,31,71,23,54
Röntgenprüfung zeigt Kaltlauf in Zone HandlingSchaden,2,2,2,20,16,9,2,1,2,3,6,1,24,70,12,55,8,41
Bearbeitungsfehler Kaltlauf Kaltlauf Teil nicht konform Schleifnacharbeit notwendig,0,0,0,-1,-1,-1,0,0,2,0,2,0,38,35,18,31,12,26
Kernbruch Ursache Sandbindermangel teilkonform Gießparameter optimiert,0,4,4,38,21,13,0,1,0,3,0,3,67,-1,37,15,24,12
Röntgenprüfung zeigt Kaltlauf in Zone HandlingSchaden Wärmenachbehandlung eingeleitet,2,2,2,-1,-1,-1,2,1,3,3,3,1,10,57,2,47,3,-1
Schmelzofen Schmelzofen TempAbweichung °C,2,2,6,6,0,0,2,2,3,4,3,4,19,9,8,9,7,9
Ausschuss Funktionstest an Getriebegehäuse Ursache Lunker,2,0,0,19,15,-1,2,0,2,0,6,0,-1,87,-1,49,-1,38
Qualitätsabweichung Sandbindermangel Kaltlauf Raueit Ra Nacharbeit gemäß,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,103,-1,74,-1,57
Oberflächenrauheit Kernschale Verschleiß außerhalb Spezifikation Normabweichung,0,0,0,-1,-1,-1,0,0,0,1,0,0,57,101,33,76,26,53
Maßabweichung Sandausbruch Kernschale Verschleißmm vs Lunker±Sandbindermangelmm Verdacht Formüberhitzung,0,3,3,51,37,23,0,0,4,1,4,5,-1,110,-1,66,-1,51
Sandausbruch an Zylinderkopf Charge konform,1,1,1,1,2,2,1,1,1,3,1,3,6,16,-1,14,2,11
Maßabweichung Sandausbruch Sandausbruchmm vs HandlingSchaden±Lunkermm,0,3,3,51,37,23,0,0,4,1,4,5,45,107,24,80,17,60
Schmelzofen Schmelzofen TempAbweichung °C,2,2,6,6,0,0,2,2,3,4,3,4,19,9,8,9,7,9
Sandfeuchte Kernschale Verschleiß außerhalb Toleranz Nacharbeit gemäß,0,0,0,-1,-1,-1,0,0,0,0,0,0,57,46,33,40,26,29
Härteprüfung Sandausbruch Sandausbruch vs Kaltlauf Normabweichung,0,3,3,-1,-1,-1,0,0,4,1,4,5,76,67,44,-1,28,-1
Schmelzofen Schmelzofen TempAbweichung °C,2,2,6,7,0,0,2,2,3,4,3,4,20,9,8,9,7,9
Formdruckabweichung Sandausbruch vs Sandbindermangel Form Normabweichung,0,3,3,39,28,18,0,0,4,1,4,5,59,77,34,61,27,46
Spektralanalyse zeigt CuMangel Charge,1,1,1,13,9,5,1,1,1,3,1,1,21,11,10,10,2,10
Härteprüfung Sandausbruch Sandausbruch vs Lunker Verdacht Legierungsdrift,0,3,3,-1,-1,-1,0,0,4,1,4,5,54,-1,31,-1,23,47
Bearbeitungsfehler Kernschale Verschleiß Kaltlauf Teil,0,0,0,24,19,11,0,0,2,0,2,0,38,35,18,31,12,26
Dichtheitsprüfung Fehler Lunker mbarmin vs max Kernschale Verschleiß ¦ Chargenanalyse C Si Wärmenachbehandlung eingeleitet,1,1,5,-1,-1,4,1,0,1,0,1,6,16,34,9,30,2,25
Sandfeuchte Kaltlauf außerhalb Toleranz Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,82,1,63,1,48
Kernbruch ¦ Ursache Sandbindermangel,0,0,0,61,44,29,0,2,0,2,0,2,43,1,22,1,15,1
Legierungsabweichung Si HandlingSchaden vs Soll Kaltlauf Chargenanalyse Mg Ti,1,1,5,-1,-1,4,1,0,1,0,5,6,2,83,1,64,1,49
Spektralanalyse zeigt SiMangel Charge,1,1,1,15,11,5,1,1,1,3,1,1,22,12,11,10,2,10
Maßabweichung Sandbindermangel HandlingSchadenmm vs Sandausbruch±Kernschale Verschleißmm nicht konform,0,3,3,51,37,23,0,0,4,1,4,5,46,107,24,80,17,60
Kaltlauf an Getriebegehäuse Charge Prüfbericht,1,1,1,1,2,2,1,1,1,3,1,3,14,27,5,24,2,22
Formversatz an Getriebegehäuse Charge,1,1,1,1,2,2,1,1,1,3,1,3,-1,27,-1,24,2,22
Kokillenriss an Zylinderkopf Charge Normabweichung Schleifnacharbeit notwendig,1,1,1,1,2,2,1,1,1,3,1,3,-1,16,-1,14,2,11
Qualitätsabweichung HandlingSchaden Kaltlauf Raueit Ra nicht konform Gießparameter optimiert,0,4,4,-1,-1,-1,0,1,0,3,2,3,39,36,19,15,14,12
Sandfeuchte Kaltlauf außerhalb Toleranz Gießparameter optimiert,0,4,4,37,21,13,0,1,0,3,2,3,33,36,-1,15,-1,12
Qualitätsabweichung Kernschale Verschleiß Sandausbruch Raueit Ra,0,0,0,53,39,25,0,0,0,0,0,0,60,104,-1,74,24,57
Sandfeuchte Kaltlauf außerhalb Toleranz,0,0,0,58,-1,-1,0,0,0,0,2,0,55,43,32,37,25,-1
Sandfeuchte HandlingSchaden außerhalb Toleranz Gießparameter optimiert,0,4,4,37,21,13,0,1,0,3,2,3,-1,36,-1,15,-1,12
Härteprüfung HandlingSchaden Sandbindermangel vs HandlingSchaden teilkonform Wärmenachbehandlung eingeleitet,0,3,3,33,25,-1,0,0,0,1,2,5,-1,66,-1,53,-1,43
Oberflächenrauheit Sandbindermangel außerhalb Spezifikation,2,0,0,56,41,27,2,0,2,0,2,0,32,75,16,60,11,37
Legierungsabweichung Ti HandlingSchaden vs Soll Lunker Chargenanalyse C Si,1,1,5,-1,-1,4,1,0,1,0,5,6,2,40,1,34,1,27
Härteprüfung Sandbindermangel Kernschale Verschleiß vs Sandbindermangel,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,-1,-1,-1,-1,47
Kernbruch Ursache Kernschale Verschleiß teilkonform Nacharbeit gemäß,0,0,0,49,35,21,0,0,0,0,0,0,31,-1,15,-1,10,-1
Maßabweichung Lunker Lunkermm vs Sandausbruch±Kernschale Verschleißmm Schleifnacharbeit notwendig,0,3,3,51,37,23,0,0,4,1,4,5,70,111,42,66,28,51
Qualitätsabweichung Sandausbruch Kernschale Verschleiß Dickenmaß,0,0,0,53,39,25,0,0,0,0,0,0,60,61,-1,50,24,39
Sandausbruch an Getriebegehäuse Charge,0,0,1,-1,-1,-1,0,1,0,3,0,3,-1,-1,-1,-1,-1,-1
Maßabweichung Sandausbruch Kaltlaufmm vs Kaltlauf±Lunkermm,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,-1,-1,66,-1,51
Schmelzofen Holding Furnace TempAbweichung °C ¦ Normabweichung,2,2,2,9,1,1,2,2,3,2,3,5,18,48,6,42,5,31
Kernbruch Ursache Sandbindermangel,0,0,0,61,44,29,0,2,0,2,0,2,43,1,22,1,15,1
Röntgenprüfung zeigt Gasporosität in Zone Sandausbruch Chargenanalyse C Si,1,1,5,-1,-1,-1,1,0,1,0,1,6,16,-1,9,-1,2,-1
Kernbruch Ursache Sandbindermangel,0,0,0,61,44,29,0,2,0,2,0,2,43,1,22,1,15,1
Formversatz an Getriebegehäuse ¦ Charge Gießparameter optimiert,1,1,1,-1,-1,-1,1,1,1,3,1,3,4,0,-1,0,2,0
Kernbruch Ursache Kernschale Verschleiß Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,82,1,63,1,48
Lunker an Getriebegehäuse Charge Nacharbeit gemäß,1,1,1,1,2,2,1,1,1,3,1,3,-1,27,-1,24,2,22
Röntgenprüfung zeigt Kaltlauf in Zone Lunker Verdacht Legierungsdrift,2,2,2,25,20,12,2,1,2,3,6,1,37,52,17,44,-1,33
Kernbruch ¦ Ursache Kernschale Verschleiß,0,0,0,49,35,21,0,2,0,2,0,2,44,24,23,22,16,16
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Lunker,0,4,4,30,23,14,0,1,0,1,2,1,39,19,19,19,14,17
Bearbeitungsfehler Kaltlauf Kernschale Verschleiß Teil,0,0,0,24,19,11,0,0,0,0,2,0,51,35,28,31,20,26
Kernbruch Ursache Sandbindermangel Normabweichung Kernreparatur läuft,0,0,0,52,38,24,0,0,4,1,4,0,43,91,22,70,15,52
Maßabweichung HandlingSchaden Sandbindermangelmm vs Lunker±Kaltlaufmm Verdacht Legierungsdrift Gießparameter optimiert,0,4,4,-1,21,13,0,1,4,3,4,3,-1,-1,-1,-1,-1,19
Qualitätsabweichung HandlingSchaden Lunker Dickenmaß Wärmenachbehandlung eingeleitet,2,2,6,-1,-1,-1,2,1,3,1,6,1,-1,7,-1,7,-1,7
Maßabweichung Lunker Sandausbruchmm vs Sandausbruch±Sandausbruchmm Wärmenachbehandlung eingeleitet,2,3,3,33,25,-1,0,0,0,1,2,5,51,66,28,53,20,43
Ausschuss Funktionstest an Radträger Ursache Kaltlauf,0,0,0,19,15,-1,2,0,2,0,2,0,-1,87,-1,49,-1,38
Maßabweichung Kernschale Verschleiß Kernschale Verschleißmm vs Sandausbruch±Sandbindermangelmm,0,3,3,-1,-1,-1,0,0,4,1,4,5,59,-1,34,66,27,51
Formdruckabweichung HandlingSchaden vs Sandausbruch Form Verdacht Sandfeuchteabweichung,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,77,-1,61,-1,46
Bearbeitungsfehler Lunker Kaltlauf Teil Kernreparatur läuft,0,0,0,24,19,11,0,0,2,0,2,0,51,35,28,31,20,26
Ausschuss Maßhaltigkeit an Zylinderkopf Ursache Kernschale Verschleiß,0,0,0,-1,-1,-1,0,0,2,0,2,0,33,95,-1,49,-1,38
Bearbeitungsfehler Kernschale Verschleiß Sandausbruch Teil Normabweichung,0,0,0,52,38,24,0,0,0,1,0,0,-1,100,-1,75,-1,53
Schmelzofen Schmelzofen TempAbweichung °C Prüfbericht Schleifnacharbeit notwendig,2,2,6,-1,0,0,2,2,3,4,3,4,11,8,2,8,3,8
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Kaltlauf Schleifnacharbeit notwendig,0,4,4,30,23,14,0,1,0,1,2,1,39,19,19,19,14,17
Sandfeuchte Kaltlauf außerhalb Toleranz,0,0,0,58,-1,-1,0,0,0,0,2,0,55,43,32,37,25,-1
Schmelzofen Schmelzofen TempAbweichung °C Nacharbeit gemäß,2,2,6,0,0,0,2,2,3,4,3,4,-1,8,-1,8,-1,8
Bearbeitungsfehler Sandbindermangel Sandausbruch ¦ Teil ¦ Normabweichung,0,0,0,52,38,24,0,0,0,1,0,0,-1,100,-1,75,-1,53
Lunker an Zylinderkopf Charge Gießparameter optimiert,1,1,1,4,5,6,1,1,1,3,1,3,-1,0,-1,0,2,0
Sandausbruch an Radträger Charge Normabweichung,1,1,1,1,2,2,1,1,1,3,1,3,-1,26,-1,23,-1,21
Bearbeitungsfehler Sandausbruch Sandausbruch Teil nicht konform Kernreparatur läuft,0,0,0,-1,-1,-1,0,0,0,0,0,0,65,65,38,36,24,30
Oberflächenrauheit Kaltlauf außerhalb Spezifikation konform,2,0,6,44,32,19,2,2,2,2,6,2,41,5,21,5,13,5
Qualitätsabweichung HandlingSchaden Kaltlauf Raueit Ra Wärmenachbehandlung eingeleitet,2,2,6,-1,-1,-1,2,1,3,1,6,1,-1,7,-1,7,-1,7
Sandfeuchte Lunker außerhalb Toleranz Wärmenachbehandlung eingeleitet,2,2,6,34,26,16,2,1,2,1,6,1,13,7,4,7,4,7
Bearbeitungsfehler Lunker Kernschale Verschleiß Teil Kernreparatur läuft,0,0,0,24,19,11,0,0,0,0,2,0,55,35,32,31,25,26
Kernbruch Ursache Sandbindermangel Chargenanalyse Mg Ti Gießparameter optimiert,1,1,5,17,13,4,1,0,1,0,5,6,2,34,1,30,1,25
Dichtheitsprüfung Fehler Kernschale Verschleiß mbarmin vs max Sandausbruch,0,4,4,31,24,15,0,1,0,1,0,1,72,69,37,28,24,23
Röntgenprüfung zeigt Gasporosität in Zone Lunker,2,2,2,22,17,10,2,1,3,3,3,1,9,44,-1,38,-1,32
Dichtheitsprüfung Fehler HandlingSchaden mbarmin vs max Sandausbruch teilkonform,0,4,4,30,23,14,0,1,0,1,0,1,-1,19,-1,19,24,17
Dichtheitsprüfung Fehler Kernschale Verschleiß mbarmin vs max Kaltlauf Prüfbericht,0,4,4,31,24,15,0,1,0,1,0,1,53,41,30,29,22,24
Härteprüfung Lunker Kernschale Verschleiß vs Kaltlauf Normabweichung Nacharbeit gemäß,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,67,-1,-1,-1,-1
Formdruckabweichung HandlingSchaden vs Kernschale Verschleiß Form Nacharbeit gemäß,0,3,3,-1,-1,-1,0,0,4,1,4,5,75,99,44,72,28,55
Schmelzofen Holding Furnace TempAbweichung °C Schleifnacharbeit notwendig,2,2,2,8,1,1,2,0,3,0,3,6,17,32,6,26,5,20
Legierungsabweichung Si HandlingSchaden vs Soll Sandausbruch Chargenanalyse C Si,1,1,5,-1,-1,4,1,0,1,0,5,6,2,40,1,34,1,27
Sandfeuchte Lunker außerhalb Toleranz Verdacht Sandfeuchteabweichung,0,0,0,60,42,-1,0,2,0,2,0,5,-1,47,-1,41,24,31
Formdruckabweichung Sandausbruch vs Sandbindermangel Form,0,3,3,39,28,18,0,0,4,1,4,5,54,77,31,61,23,46
Röntgenprüfung zeigt Kaltlauf in Zone Lunker Wärmenachbehandlung eingeleitet,2,2,2,-1,-1,-1,2,1,3,3,3,1,10,57,2,47,3,-1
Härteprüfung HandlingSchaden Kaltlauf vs Lunker nicht konform Kernreparatur läuft,0,3,3,51,37,23,0,0,4,1,4,5,47,-1,25,-1,18,47
Oberflächenrauheit Kaltlauf außerhalb Spezifikation,2,0,6,44,32,19,2,2,2,2,6,2,25,5,12,5,8,5
Dichtheitsprüfung Fehler Sandausbruch mbarmin vs max Kaltlauf Kernreparatur läuft,0,4,4,31,24,15,0,1,0,1,0,1,68,85,40,28,24,23
Röntgenprüfung zeigt Kaltlauf in Zone Sandausbruch ¦ Chargenanalyse C Si,1,1,5,-1,-1,4,1,0,1,0,1,6,-1,50,-1,35,2,28
Qualitätsabweichung HandlingSchaden Sandbindermangel Porosität Prüfbericht,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,97,-1,73,-1,56
Formdruckabweichung Kernschale Verschleiß vs Lunker Form Schleifnacharbeit notwendig,0,3,3,-1,-1,-1,0,0,4,1,4,5,76,98,44,72,28,55
Kernbruch Ursache Sandbindermangel Nacharbeit gemäß,0,0,0,-1,-1,-1,0,2,0,2,0,2,48,1,26,1,19,1
Lunker an Radträger Charge Verdacht Sandfeuchteabweichung Kernreparatur läuft,1,1,1,1,2,2,1,1,1,3,1,3,-1,26,-1,23,2,21
Oberflächenrauheit Kaltlauf außerhalb Spezifikation,2,0,6,44,32,19,2,2,2,2,6,2,25,5,12,5,8,5
Spektralanalyse zeigt TiMangel Charge Gießparameter optimiert,1,1,1,4,5,6,1,1,1,3,1,3,16,0,9,0,2,0
Ausschuss Oberflächenfehler an Getriebegehäuse Ursache Legierungsabweichung Si konform,0,0,0,-1,-1,-1,0,0,0,0,2,0,52,92,29,49,20,38
Oberflächenrauheit Lunker außerhalb Spezifikation Verdacht Sandfeuchteabweichung,2,0,0,-1,41,27,2,0,2,0,2,0,-1,75,-1,60,-1,37
Kernbruch Ursache Sandbindermangel,0,0,0,61,44,29,0,2,0,2,0,2,43,1,22,1,15,1
Dichtheitsprüfung Fehler Sandausbruch mbarmin vs max Lunker Nacharbeit gemäß,0,4,4,31,24,15,0,1,0,1,0,1,60,85,-1,28,24,23
Qualitätsabweichung HandlingSchaden Lunker Porosität Verdacht Legierungsdrift Wärmenachbehandlung eingeleitet,2,2,6,-1,-1,-1,2,1,2,1,6,1,24,7,12,7,8,7
Oberflächenrauheit Sandausbruch außerhalb Spezifikation Verdacht Sandfeuchteabweichung Kernreparatur läuft,0,0,0,-1,41,27,0,0,0,0,2,0,-1,-1,-1,-1,-1,37
Lunker an Zylinderkopf Charge,1,1,1,1,2,2,1,1,1,3,1,3,14,16,5,14,2,11
Röntgenprüfung zeigt Gasporosität in Zone Kaltlauf,2,2,2,22,17,10,2,1,3,3,3,1,-1,44,-1,38,-1,32
Röntgenprüfung zeigt Gasporosität in Zone HandlingSchaden Verdacht Formüberhitzung Wärmenachbehandlung eingeleitet,2,2,2,22,17,10,2,1,3,3,3,1,10,44,2,38,3,32
Formdruckabweichung Sandausbruch vs Sandbindermangel Form Schleifnacharbeit notwendig,0,3,3,39,28,18,0,0,4,1,4,5,59,77,34,61,27,46
Spektralanalyse zeigt CuMangel ¦ Charge ¦ Chargenanalyse Mg Ti,1,1,5,17,13,4,1,0,1,0,5,6,2,76,1,-1,1,-1
Oberflächenrauheit HandlingSchaden außerhalb Spezifikation,2,0,6,23,18,-1,2,0,2,0,6,0,28,88,-1,67,-1,-1
Schmelzofen Holding Furnace TempAbweichung °C,2,2,2,9,1,1,2,2,3,4,3,4,15,3,7,3,6,2
Lunker an Getriebegehäuse ¦ Charge ¦ Chargenanalyse C Si,1,1,5,-1,-1,4,1,0,1,0,5,6,2,79,1,35,1,28
Kokillenriss an Getriebegehäuse Charge,1,1,1,-1,-1,-1,1,1,0,3,1,3,3,27,-1,24,2,22
Schmelzofen Schmelzofen TempAbweichung °C Schleifnacharbeit notwendig,2,2,6,-1,0,0,2,2,3,4,3,4,11,8,2,8,3,8
Qualitätsabweichung Lunker Sandausbruch Porosität Schleifnacharbeit notwendig,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,97,-1,73,-1,56
Schmelzofen Holding Furnace TempAbweichung °C,2,2,2,9,1,1,2,2,3,4,3,4,15,3,7,3,6,2
Härteprüfung Lunker HandlingSchaden vs Sandbindermangel Prüfbericht Gießparameter optimiert,0,4,4,-1,21,13,0,1,4,3,4,3,-1,39,-1,33,-1,19
Qualitätsabweichung HandlingSchaden Sandbindermangel Dickenmaß Normabweichung,0,0,0,52,38,24,0,0,4,1,0,0,42,101,22,76,15,53
Ausschuss Funktionstest an Zylinderkopf Ursache HandlingSchaden,0,0,0,-1,-1,-1,0,0,2,0,2,0,-1,87,-1,49,-1,38
Härteprüfung Lunker Kernschale Verschleiß vs Kaltlauf,0,3,3,-1,-1,-1,0,0,4,1,4,5,30,112,-1,-1,-1,47
Bearbeitungsfehler Sandausbruch HandlingSchaden Teil Kernreparatur läuft,0,0,0,55,40,26,0,0,0,0,2,0,-1,60,-1,46,-1,36
Maßabweichung HandlingSchaden Sandbindermangelmm vs Sandbindermangel±HandlingSchadenmm,0,3,3,-1,-1,-1,0,0,4,1,4,5,74,-1,43,-1,28,-1
Kernbruch Ursache HandlingSchaden,0,0,0,50,36,22,0,2,4,2,0,2,27,21,13,18,9,15
Ausschuss Materialfehler an Getriebegehäuse Ursache Kernschale Verschleiß Gießparameter optimiert,0,4,4,-1,-1,-1,0,0,2,0,2,3,-1,17,-1,16,-1,13
Schmelzofen Holding Furnace TempAbweichung °C Verdacht Legierungsdrift Schleifnacharbeit notwendig,2,2,2,-1,1,1,2,0,3,0,3,6,-1,32,-1,26,-1,20
Schmelzofen Holding Furnace TempAbweichung °C Normabweichung,2,2,2,9,1,1,2,2,3,2,3,5,17,48,6,42,5,31
Oberflächenrauheit Lunker außerhalb Spezifikation,2,0,6,45,32,19,2,2,2,2,6,5,26,48,12,42,8,31
Bearbeitungsfehler Lunker Kaltlauf Teil teilkonform,0,0,0,24,19,11,0,0,2,0,2,0,38,35,18,31,12,26
Schmelzofen Holding Furnace TempAbweichung °C Prüfbericht,2,2,2,8,1,1,2,0,3,0,3,6,-1,32,-1,26,-1,20
Formdruckabweichung HandlingSchaden vs Kernschale Verschleiß Form,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,99,-1,72,28,55
Sandfeuchte Kernschale Verschleiß außerhalb Toleranz Chargenanalyse C Si,1,1,5,18,14,4,1,0,1,0,5,6,2,79,1,35,1,28
Härteprüfung Sandbindermangel Sandbindermangel vs Lunker konform,0,3,3,-1,-1,-1,0,0,4,1,4,5,70,114,42,83,28,47
Sandfeuchte Kernschale Verschleiß außerhalb Toleranz ¦ Normabweichung,0,0,0,52,38,24,0,0,0,1,0,0,-1,101,-1,76,-1,53
Qualitätsabweichung Sandbindermangel Kernschale Verschleiß Dickenmaß Normabweichung Gießparameter optimiert,0,4,4,38,21,13,0,1,0,3,0,3,48,37,26,15,19,12
Legierungsabweichung Cu Sandbindermangel vs Soll HandlingSchaden Verdacht Legierungsdrift Gießparameter optimiert,0,4,4,-1,21,13,0,1,4,3,4,3,47,38,25,32,18,19
Maßabweichung Sandausbruch Kaltlaufmm vs Sandausbruch±Lunkermm Wärmenachbehandlung eingeleitet,2,3,3,33,25,-1,0,0,0,1,2,5,51,66,28,53,20,43
Röntgenprüfung zeigt Formversatz in Zone Sandausbruch Chargenanalyse Mg Ti,1,1,5,-1,-1,4,1,0,1,0,5,6,-1,82,1,63,1,48
Bearbeitungsfehler HandlingSchaden Kernschale Verschleiß Teil,0,0,0,26,-1,-1,0,0,0,0,2,0,52,59,29,46,20,36
Spektralanalyse zeigt CuMangel Charge Nacharbeit gemäß,1,1,1,-1,-1,5,1,1,1,3,1,3,-1,-1,-1,13,2,4
Legierungsabweichung Cu Sandausbruch vs Soll Kaltlauf Verdacht Formüberhitzung,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,90,-1,69,28,35
Qualitätsabweichung Sandausbruch Kernschale Verschleiß Porosität,0,0,0,-1,-1,-1,0,0,0,0,2,0,53,97,30,73,22,56
Härteprüfung Sandausbruch Kernschale Verschleiß vs Kaltlauf,0,3,3,-1,-1,-1,0,0,4,1,4,5,70,113,42,82,28,47
Sandfeuchte Sandbindermangel außerhalb Toleranz,0,0,0,62,43,28,0,0,0,1,0,5,69,55,41,45,24,34
Sandfeuchte Lunker außerhalb Toleranz Chargenanalyse Mg Ti Gießparameter optimiert,1,1,5,17,13,4,1,0,1,0,5,6,2,34,1,30,1,25
Oberflächenrauheit Kaltlauf außerhalb Spezifikation,2,0,6,44,32,19,2,2,2,2,6,2,25,5,12,5,8,5
Formdruckabweichung HandlingSchaden vs HandlingSchaden Form Gießparameter optimiert,0,4,4,-1,-1,-1,0,1,4,3,4,3,30,20,-1,20,-1,18
Spektralanalyse zeigt MgMangel Charge Verdacht Legierungsdrift Wärmenachbehandlung eingeleitet,1,1,1,3,4,3,2,1,3,3,1,3,-1,15,-1,6,-1,6
Bearbeitungsfehler Sandausbruch Sandausbruch Teil,0,0,0,-1,-1,-1,0,0,0,0,2,0,-1,65,-1,36,-1,30
Legierungsabweichung Mg Lunker vs Soll HandlingSchaden,0,3,3,46,33,-1,0,0,4,1,4,5,30,68,-1,54,-1,35
Maßabweichung Sandausbruch Sandausbruchmm vs Kaltlauf±HandlingSchadenmm Normabweichung,0,3,3,51,37,23,0,0,4,1,4,5,46,102,24,77,17,58
Qualitätsabweichung Sandbindermangel Sandausbruch Dickenmaß,0,0,0,53,39,25,0,0,0,0,0,0,68,61,40,50,24,39
Schmelzofen Holding Furnace TempAbweichung °C Nacharbeit gemäß,2,2,2,-1,1,1,2,0,3,0,3,6,-1,32,6,26,5,20
Schmelzofen Holding Furnace TempAbweichung °C Chargenanalyse C Si Kernreparatur läuft,1,1,5,-1,-1,-1,1,0,1,0,1,6,0,31,0,25,0,20
Lunker an Radträger Charge Wärmenachbehandlung eingeleitet,1,1,1,3,4,3,1,1,1,3,1,3,0,14,0,6,0,6
Schmelzofen Holding Furnace TempAbweichung °C Prüfbericht,2,2,2,8,1,1,2,0,3,0,3,6,-1,32,-1,26,-1,20
Härteprüfung HandlingSchaden Sandbindermangel vs Kernschale Verschleiß Normabweichung,0,3,3,-1,-1,-1,0,0,4,1,4,5,49,67,-1,-1,-1,-1
Formdruckabweichung Lunker vs Kernschale Verschleiß Form Schleifnacharbeit notwendig,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,98,-1,72,-1,55
Kaltlauf an Zylinderkopf ¦ Charge ¦ Prüfbericht,1,1,1,1,2,2,1,1,1,3,1,3,-1,16,-1,14,2,11
Qualitätsabweichung Sandbindermangel Kaltlauf Raueit Ra Chargenanalyse C Si,1,1,5,18,14,4,1,0,1,0,5,6,2,79,1,35,1,28
Kernbruch Ursache HandlingSchaden,0,0,0,50,36,22,0,2,4,2,0,2,27,21,13,18,9,15
Maßabweichung Sandausbruch HandlingSchadenmm vs Sandbindermangel±Kaltlaufmm Normabweichung,0,3,3,51,37,23,0,0,4,1,4,5,-1,102,-1,77,-1,58
Maßabweichung Sandausbruch Sandbindermangelmm vs Lunker±HandlingSchadenmm Prüfbericht Kernreparatur läuft,0,3,3,51,37,23,0,0,4,1,4,5,-1,108,-1,66,-1,51
Maßabweichung Kaltlauf Kernschale Verschleißmm vs Sandausbruch±Sandbindermangelmm,0,3,3,51,37,23,0,0,4,1,4,5,-1,-1,-1,66,-1,51
Legierungsabweichung Cu Kernschale Verschleiß vs Soll Lunker Verdacht Legierungsdrift Wärmenachbehandlung eingeleitet,0,3,6,-1,-1,-1,0,0,0,1,2,5,33,66,-1,53,-1,43
Schmelzofen Schmelzofen TempAbweichung °C nicht konform,2,2,6,-1,0,0,2,2,3,4,3,4,-1,9,-1,9,-1,9
Dichtheitsprüfung Fehler Kaltlauf mbarmin vs max HandlingSchaden,0,4,4,30,23,14,0,1,0,1,0,1,53,19,30,19,22,17
Härteprüfung Lunker HandlingSchaden vs Lunker Verdacht Sandfeuchteabweichung,0,3,3,-1,-1,-1,0,0,4,1,4,5,-1,109,-1,81,28,47
Oberflächenrauheit Kernschale Verschleiß außerhalb Spezifikation ¦ Normabweichung Nacharbeit gemäß,0,0,0,-1,-1,-1,0,0,0,1,0,0,57,101,33,76,26,53
Maßabweichung HandlingSchaden Sandausbruchmm vs Lunker±Kernschale Verschleißmm Prüfbericht Kernreparatur läuft,0,3,3,51,37,23,0,0,4,1,4,5,-1,107,-1,80,-1,60
